Date,Open,Close,Volume,percent_change,trend,30_day_avg_close,high_low_range
2013-12-30,71.17,70.8,63407400,-0.9928681303314332,Down,70.09466666666665,0.9900000000000091
2013-12-31,70.75,71.63,55771100,1.1723163841807887,Up,70.24799999999999,0.9299999999999926
2014-01-02,70.95,70.62,58671200,-1.4100237330727223,Down,70.39466666666665,0.6400000000000006
2014-01-03,70.59,69.07,98116900,-2.194845652789594,Down,70.486,1.6899999999999977
2014-01-06,68.62,69.45,103152700,0.5501664977559139,Up,70.60933333333332,1.6800000000000068
2014-01-07,69.5,68.95,79302300,-0.7199424046076314,Down,70.68966666666665,1.019999999999996
2014-01-08,68.79,69.39,64632400,0.6381435823060155,Up,70.79066666666664,0.8700000000000045
2014-01-09,69.81,68.5,69787200,-1.2826055627612056,Down,70.845,1.4699999999999989
2014-01-10,68.92,68.04,76244000,-0.6715328467153193,Down,70.843,1.2399999999999949
2014-01-13,67.66,68.4,94623200,0.5291005291005282,Up,70.79966666666665,1.6099999999999994
2014-01-14,68.72,69.76,83140400,1.9883040935672507,Up,70.75833333333334,1.1599999999999966
2014-01-15,70.67,71.16,97909700,2.006880733944942,Up,70.78433333333334,1.0899999999999892
2014-01-16,70.85,70.76,57319500,-0.5621135469364692,Down,70.733,0.6599999999999966
2014-01-17,70.41,69.03,106684900,-2.444884115319395,Down,70.62933333333335,1.5499999999999972
2014-01-21,69.07,70.1,82131700,1.5500507025930654,Up,70.549,1.230000000000004
2014-01-22,70.34,70.41,94996300,0.44222539229672225,Up,70.51266666666668,1.210000000000008
2014-01-23,70.21,71.01,100809800,0.852151682999586,Up,70.46900000000001,1.4899999999999949
2014-01-24,70.73,69.72,107338700,-1.816645542881293,Down,70.386,1.3900000000000006
2014-01-27,70.23,70.28,138719700,0.8032128514056257,Up,70.33966666666669,1.1499999999999915
2014-01-28,64.96,64.67,266380800,-7.982356289129197,Down,70.10966666666667,1.6500000000000057
2014-01-29,64.34,63.93,125702500,-1.1442709138704221,Down,69.88100000000001,1.1200000000000045
2014-01-30,64.16,63.81,169625400,-0.18770530267479657,Down,69.63533333333335,1.25
2014-01-31,63.22,63.91,116199300,0.1567152483936598,Up,69.40366666666667,1.0200000000000031
2014-02-03,64.17,64.03,100366000,0.18776404318573706,Up,69.19400000000002,1.0699999999999932
2014-02-04,64.58,64.96,94170300,1.4524441667968024,Up,69.04233333333333,0.8500000000000085
2014-02-05,64.67,65.44,82086200,0.7389162561576417,Up,68.887,1.1600000000000108
2014-02-06,65.51,65.83,64441300,0.59596577017115,Up,68.655,0.730000000000004
2014-02-07,66.96,66.75,92570100,1.3975391159046053,Up,68.464,0.7099999999999937
2014-02-10,66.62,67.94,86389800,1.782771535580521,Up,68.32866666666668,1.7999999999999972
2014-02-11,68.15,68.84,70564200,1.3246982631733966,Up,68.23966666666666,1.059999999999988
2014-02-12,68.96,68.83,77025200,-0.014526438117381052,Down,68.174,0.8100000000000023
2014-02-13,68.67,69.93,76849500,1.598140345779469,Up,68.11733333333333,1.3700000000000045
2014-02-14,69.67,69.87,68231100,-0.08580008580008905,Down,68.09233333333333,0.6099999999999994
2014-02-18,70.13,70.13,65062900,0.37211965078000697,Up,68.12766666666668,0.710000000000008
2014-02-19,69.97,69.02,78442000,-1.582774846713246,Down,68.11333333333333,1.6099999999999994
2014-02-20,68.46,68.22,76464500,-1.159084323384522,Down,68.089,1.0300000000000011
2014-02-21,68.43,67.46,69696200,-1.1140428026971638,Down,68.02466666666666,1.2800000000000011
2014-02-24,67.19,67.76,72227400,0.44470797509637033,Up,68.0,0.960000000000008
2014-02-25,67.99,67.05,57988000,-1.047815820543105,Down,67.967,1.0999999999999943
2014-02-26,67.25,66.45,69054300,-0.8948545861297454,Down,67.902,1.210000000000008
2014-02-27,66.42,67.77,75470500,1.986455981941299,Up,67.83566666666665,1.6400000000000006
2014-02-28,67.95,67.59,92992200,-0.2656042496679838,Down,67.71666666666665,1.3700000000000045
2014-03-03,67.23,67.78,59695300,0.2811066725846985,Up,67.61733333333333,1.009999999999991
2014-03-04,68.2,68.23,64785000,0.6639126586013615,Up,67.59066666666666,0.6199999999999903
2014-03-05,68.19,68.38,50015700,0.21984464311885019,Up,67.53333333333335,0.7200000000000131
2014-03-06,68.43,68.17,46372200,-0.30710734132786455,Down,67.45866666666667,0.8100000000000023
2014-03-07,68.21,68.13,55182400,-0.0586768373184777,Down,67.36266666666668,0.769999999999996
2014-03-10,67.86,68.19,44646000,0.08806693086746262,Up,67.31166666666668,0.6400000000000006
2014-03-11,68.77,68.85,69806100,0.9678838539375225,Up,67.264,0.789999999999992
2014-03-12,68.65,68.92,49831600,0.10167029774873987,Up,67.40566666666668,0.6899999999999977
2014-03-13,69.03,68.16,64435700,-1.1027278003482373,Down,67.54666666666668,1.3500000000000085
2014-03-14,67.92,67.39,59299800,-1.1296948356807455,Down,67.66600000000001,1.019999999999996
2014-03-17,67.78,67.65,49886200,0.38581391897908457,Up,67.79066666666668,0.5299999999999869
2014-03-18,67.55,68.25,52411800,0.8869179600886833,Up,67.93133333333336,0.8599999999999994
2014-03-19,68.36,68.23,56189000,-0.029304029304023475,Down,68.04033333333335,0.9300000000000068
2014-03-20,68.06,67.91,52099600,-0.4690019053202512,Down,68.12266666666669,0.6799999999999926
2014-03-21,68.32,68.44,93511600,0.780444706228834,Up,68.20966666666669,0.9500000000000028
2014-03-24,69.15,69.25,88925200,1.1835184102863856,Up,68.29300000000003,0.7000000000000028
2014-03-25,69.55,70.0,70573300,1.083032490974729,Up,68.36166666666668,0.7900000000000063
2014-03-26,70.19,69.33,74942000,-0.9571428571428595,Down,68.37800000000001,1.3000000000000114
2014-03-27,69.36,69.03,55507900,-0.43271311120726547,Down,68.38466666666667,0.8199999999999932
2014-03-28,69.14,68.95,50141000,-0.11589164131536765,Down,68.35200000000002,0.5999999999999943
2014-03-31,69.26,68.94,42167300,-0.014503263234235121,Down,68.321,0.6299999999999955
2014-04-01,69.07,69.57,50190000,0.9138381201044321,Up,68.30233333333334,0.6599999999999966
2014-04-02,69.66,69.68,45105200,0.15811412965360594,Up,68.32433333333333,0.4099999999999966
2014-04-03,69.53,69.2,40586000,-0.6888633754305452,Down,68.357,0.6300000000000097
2014-04-04,69.33,68.31,68812800,-1.2861271676300585,Down,68.38533333333335,1.2099999999999937
2014-04-07,67.82,67.23,72462600,-1.5810276679841873,Down,68.36766666666668,1.1599999999999966
2014-04-08,67.45,67.23,60972100,0.0,No Change,68.37366666666667,0.9499999999999886
2014-04-09,67.13,68.11,51542400,1.3089394615498966,Up,68.429,1.0799999999999983
2014-04-10,68.16,67.23,59913000,-1.292027602407863,Down,68.411,1.1700000000000017
2014-04-11,66.66,66.74,67929400,-0.7288412910903006,Down,68.38266666666665,0.730000000000004
2014-04-14,67.03,67.0,51418500,0.38957147138148807,Up,68.35666666666665,0.6399999999999864
2014-04-15,66.82,66.53,66622500,-0.7014925373134312,Down,68.3,1.3299999999999983
2014-04-16,66.54,66.66,53691400,0.19540057117089352,Up,68.24266666666666,0.9000000000000057
2014-04-17,66.79,67.42,71083600,1.1401140114011479,Up,68.21766666666667,1.0999999999999943
2014-04-21,67.47,68.22,45637200,1.1865915158706573,Up,68.22066666666667,1.0499999999999972
2014-04-22,67.85,68.29,50640800,0.10260920551159103,Up,68.224,0.6899999999999977
2014-04-23,67.95,67.4,98735000,-1.3032654854297854,Down,68.17566666666667,0.8599999999999994
2014-04-24,72.98,72.92,189977900,8.18991097922848,Up,68.309,1.1899999999999977
2014-04-25,72.51,73.46,97568800,0.7405375754251124,Up,68.48566666666667,1.039999999999992
2014-04-28,73.57,76.3,167371400,3.866049550775937,Up,68.78266666666669,2.9799999999999898
2014-04-29,76.26,76.08,84344400,-0.2883355176933144,Down,69.06366666666668,0.8299999999999983
2014-04-30,76.12,75.79,114160200,-0.38117770767611997,Down,69.31500000000001,1.2399999999999949
2014-05-01,76.04,75.97,61012000,0.23749835070588812,Up,69.57300000000001,1.0799999999999983
2014-05-02,76.08,76.11,47878600,0.18428326971172906,Up,69.84633333333335,0.5799999999999983
2014-05-05,75.8,77.19,71766800,1.4189988175009831,Up,70.13799999999999,1.4099999999999966
2014-05-06,77.29,76.34,93641100,-1.1011789091851203,Down,70.37433333333335,1.289999999999992
2014-05-07,76.45,76.08,70716100,-0.3405816085931427,Down,70.577,1.2199999999999989
2014-05-08,75.98,75.94,57574300,-0.18401682439537403,Down,70.79733333333333,1.0300000000000011
2014-05-09,75.5,75.63,72899400,-0.40821701343165956,Down,71.01733333333333,0.769999999999996
2014-05-12,75.88,76.57,53302200,1.2428930318656588,Up,71.27133333333333,0.7999999999999972
2014-05-13,76.46,76.69,39934300,0.15671934177877048,Up,71.52966666666666,0.5
2014-05-14,76.52,76.7,41601000,0.01303950971444141,Up,71.7673333333333,0.7299999999999898
2014-05-15,76.81,76.05,57711500,-0.8474576271186516,Down,71.97966666666666,1.0999999999999943
2014-05-16,76.02,77.17,69064100,1.472715318869171,Up,72.24533333333333,1.5600000000000023
2014-05-19,77.22,78.09,79438800,1.192173124271092,Up,72.57133333333333,1.289999999999992
2014-05-20,78.08,78.1,58709000,0.012805736970150985,Up,72.93366666666665,0.7299999999999898
2014-05-21,77.99,78.31,49214900,0.2688860435339411,Up,73.30299999999998,0.5999999999999943
2014-05-22,78.35,78.43,50190000,0.1532371344655913,Up,73.64699999999998,0.75
2014-05-23,78.43,79.32,58052400,1.1347698584725059,Up,74.05,1.0700000000000074
2014-05-27,79.54,80.8,87216500,1.86585980837116,Up,74.51866666666666,1.3199999999999932
2014-05-28,80.85,80.59,78870400,-0.25990099009900214,Down,74.97166666666666,0.789999999999992
2014-05-29,81.09,82.06,94118500,1.824047648591635,Up,75.48933333333335,1.1700000000000017
2014-05-30,82.4,81.76,141005200,-0.3655861564708715,Down,75.99266666666668,1.9699999999999989
2014-06-02,81.88,81.19,92337700,-0.6971624266144903,Down,76.45166666666667,1.5899999999999892
2014-06-03,81.17,82.34,73177300,1.4164305949008569,Up,76.92233333333334,1.3599999999999994
2014-06-04,82.33,83.28,83870500,1.1416079669662347,Up,77.42200000000001,1.5200000000000102
2014-06-05,83.46,83.61,75951400,0.39625360230547346,Up,77.96233333333335,0.8700000000000045
2014-06-06,83.94,83.38,87484600,-0.2750867121157804,Down,78.311,0.8700000000000045
2014-06-09,83.81,84.71,75415000,1.595106740225472,Up,78.68599999999999,1.9299999999999926
2014-06-10,85.64,85.21,62777000,0.5902490851139182,Up,78.98299999999999,1.3300000000000125
2014-06-11,85.1,84.86,45681000,-0.4107499119821551,Down,79.27566666666665,1.1700000000000017
2014-06-12,85.02,83.44,54749000,-1.6733443318406809,Down,79.53066666666665,2.0
2014-06-13,83.36,82.52,54525000,-1.102588686481306,Down,79.749,1.4099999999999966
2014-06-16,82.73,83.36,35561000,1.0179350460494467,Up,79.99066666666667,1.1699999999999875
2014-06-17,83.46,83.25,29726000,-0.13195777351247534,Down,80.19266666666667,0.8100000000000023
2014-06-18,83.42,83.34,33514000,0.10810810810811221,Up,80.42599999999999,0.8499999999999943
2014-06-19,83.44,83.05,35528000,-0.3479721622270293,Down,80.65833333333335,0.8700000000000045
2014-06-20,83.04,82.19,100898000,-1.0355207706201077,Down,80.86666666666666,1.4899999999999949
2014-06-23,82.56,82.12,43694000,-0.08516851198441804,Down,81.08300000000001,0.9200000000000017
2014-06-24,82.05,81.62,39036000,-0.6088650754992694,Down,81.25133333333333,1.3999999999999915
2014-06-25,81.56,81.69,36869000,0.08576329331045476,Up,81.41799999999998,0.9500000000000028
2014-06-26,81.7,82.18,32629000,0.5998286203941843,Up,81.60066666666665,1.1299999999999955
2014-06-27,82.11,83.16,64029000,1.1925042589437693,Up,81.83766666666664,1.1200000000000045
2014-06-30,83.27,84.02,49482300,1.0341510341510336,Up,82.06599999999999,1.4799999999999898
2014-07-01,84.55,84.55,38223000,0.6308021899547741,Up,82.28133333333332,0.8499999999999943
2014-07-02,84.87,84.51,28465000,-0.04730928444706333,Down,82.49499999999999,0.8800000000000097
2014-07-03,84.69,85.01,22891800,0.5916459590580996,Up,82.71833333333333,0.8099999999999881
2014-07-07,85.11,86.77,56468000,2.0703446653334794,Up,82.99633333333334,1.710000000000008
2014-07-08,87.04,86.2,65222000,-0.6569090699550458,Down,83.22566666666668,2.6099999999999994
2014-07-09,86.29,86.24,36436000,0.04640371229697453,Up,83.407,1.0799999999999983
2014-07-10,84.77,85.92,39686000,-0.37105751391464886,Down,83.58466666666666,1.8400000000000034
2014-07-11,86.21,86.09,34018000,0.19785847299813977,Up,83.719,0.9299999999999926
2014-07-14,86.67,87.2,42810000,1.2893483563712387,Up,83.90033333333332,1.1199999999999903
2014-07-15,87.52,86.18,45477900,-1.1697247706421972,Down,84.06666666666665,1.6400000000000006
2014-07-16,87.67,85.69,53396300,-0.5685773961476085,Down,84.17833333333333,2.1400000000000006
2014-07-17,85.92,84.16,57298000,-1.7855058933364465,Down,84.20766666666665,2.450000000000003
2014-07-18,84.64,85.37,49988000,1.4377376425855608,Up,84.26633333333332,1.5500000000000114
2014-07-21,85.88,84.93,39079000,-0.5154035375424595,Down,84.31799999999998,1.1599999999999966
2014-07-22,85.6,85.63,55197000,0.8242081714352861,Up,84.34866666666667,0.7000000000000028
2014-07-23,86.27,87.87,92918000,2.615905640546548,Up,84.43733333333333,2.4499999999999886
2014-07-24,87.73,87.72,45729000,-0.17070672584500474,Down,84.53266666666666,0.8199999999999932
2014-07-25,87.56,88.3,43469000,0.6611947104423146,Up,84.69466666666668,1.0899999999999892
2014-07-28,88.44,89.52,55318000,1.381653454133634,Up,84.92800000000001,1.5300000000000011
2014-07-29,89.8,88.94,43143000,-0.6478999106344931,Down,85.114,1.0700000000000074
2014-07-30,89.0,88.74,33010000,-0.2248706993478782,Down,85.297,0.9300000000000068
2014-07-31,87.84,86.43,56843000,-2.6031102096010685,Down,85.39999999999999,1.9099999999999966
2014-08-01,85.8,86.91,48511000,0.5553627212773223,Up,85.52866666666665,1.6299999999999955
2014-08-04,87.13,86.42,39958000,-0.5638016338741167,Down,85.66966666666666,1.279999999999987
2014-08-05,86.21,86.0,55933000,-0.4859986114325407,Down,85.79899999999999,1.1899999999999977
2014-08-06,85.66,85.85,38558000,-0.1744186046511694,Down,85.93999999999998,0.6899999999999977
2014-08-07,86.25,85.84,46711000,-0.011648223645883408,Down,86.07833333333333,1.6800000000000068
2014-08-08,85.64,86.08,41865000,0.27958993476234256,Up,86.20833333333333,1.4000000000000057
2014-08-11,86.56,87.21,36585000,1.3127323420074297,Up,86.34333333333333,1.1299999999999955
2014-08-12,87.26,87.2,33795000,-0.011466574934056766,Down,86.44933333333333,1.1499999999999915
2014-08-13,87.36,88.35,31916000,1.3188073394495314,Up,86.576,1.0899999999999892
2014-08-14,88.43,88.59,28116000,0.27164685908320213,Up,86.71200000000002,0.7000000000000028
2014-08-15,88.95,89.02,48951000,0.48538209730217025,Up,86.84566666666666,1.1999999999999886
2014-08-18,89.49,90.1,47572000,1.2132105144911236,Up,86.95666666666666,1.2700000000000102
2014-08-19,90.32,91.34,69399000,1.3762486126526186,Up,87.12799999999999,1.240000000000009
2014-08-20,91.26,91.38,52699000,0.04379242391065474,Up,87.29933333333334,1.039999999999992
2014-08-21,91.38,91.39,33478000,0.010943313635374388,Up,87.48166666666667,0.75
2014-08-22,91.12,92.06,44184000,0.7331217857533666,Up,87.68066666666667,1.1599999999999966
2014-08-25,92.48,92.26,40270000,0.21724961981316843,Up,87.84933333333333,0.8100000000000023
2014-08-26,92.15,91.67,33152000,-0.6394970734879725,Down,88.03233333333334,0.5799999999999983
2014-08-27,91.78,92.79,52369000,1.2217737536816893,Up,88.269,1.7000000000000028
2014-08-28,92.3,92.9,68460000,0.1185472572475476,Up,88.56033333333332,1.0999999999999943
2014-08-29,93.46,93.13,44595000,0.247578040904187,Up,88.81899999999999,0.6299999999999955
2014-09-02,93.64,93.86,53564000,0.7838505315150908,Up,89.11666666666669,0.9300000000000068
2014-09-03,93.67,89.9,125421000,-4.219049648412523,Down,89.259,4.200000000000003
2014-09-04,89.81,89.15,85718000,-0.8342602892102335,Down,89.30166666666668,2.0900000000000034
2014-09-05,89.77,89.92,58457000,0.8637128435221492,Up,89.37500000000001,0.980000000000004
2014-09-08,90.22,89.37,46356700,-0.6116548042704595,Down,89.41066666666667,1.1400000000000006
2014-09-09,90.02,89.03,189846300,-0.3804408638245534,Down,89.39433333333336,6.310000000000002
2014-09-10,89.05,91.77,100869600,3.0776142873188754,Up,89.48866666666669,3.0500000000000114
2014-09-11,91.23,92.16,62353100,0.42497548218372083,Up,89.60266666666669,1.6599999999999966
2014-09-12,91.96,92.37,62626100,0.22786458333334197,Up,89.80066666666667,1.009999999999991
2014-09-15,93.41,92.34,61316500,-0.032478077297825196,Down,89.98166666666667,1.4599999999999937
2014-09-16,90.68,91.64,66908100,-0.7580680095300009,Down,90.15566666666668,2.1500000000000057
2014-09-17,92.01,92.29,60926500,0.7092972501091288,Up,90.36533333333335,1.0999999999999943
2014-09-18,92.61,92.48,37299400,0.2058727922851855,Up,90.58633333333334,0.7099999999999937
2014-09-19,92.94,91.73,70902400,-0.8109861591695501,Down,90.78266666666669,1.6799999999999926
2014-09-22,92.49,91.82,52788400,0.09811403030632203,Up,90.97400000000002,1.4099999999999966
2014-09-23,91.4,93.26,63402200,1.56828577651929,Up,91.1756666666667,2.180000000000007
2014-09-24,92.82,92.45,60171800,-0.8685395668024901,Down,91.35066666666668,1.5
2014-09-25,91.32,88.92,100092000,-3.818280151433208,Down,91.36966666666669,2.7099999999999937
2014-09-26,89.52,91.54,62370500,2.946468735942425,Up,91.46800000000002,2.1400000000000006
2014-09-29,89.63,90.96,49766300,-0.6336027965916676,Down,91.53266666666669,1.6500000000000057
2014-09-30,91.59,91.54,55264100,0.6376429199648335,Up,91.58066666666667,0.9200000000000017
2014-10-01,91.39,90.11,51491300,-1.5621586191828782,Down,91.53966666666666,1.809999999999988
2014-10-02,90.19,90.77,47757800,0.732438131173007,Up,91.51933333333334,1.980000000000004
2014-10-03,90.35,90.51,43469600,-0.28643825052329064,Down,91.49000000000001,1.0600000000000023
2014-10-06,90.81,90.51,37051200,0.0,No Change,91.43833333333335,1.1200000000000045
2014-10-07,90.34,89.72,42094200,-0.8728317313004157,Down,91.35366666666668,1.269999999999996
2014-10-08,89.73,91.59,57404700,2.084262148907718,Up,91.35100000000001,2.5500000000000114
2014-10-09,92.26,91.78,77376500,0.20744622775411914,Up,91.31733333333337,1.6099999999999994
2014-10-10,91.49,91.52,66331600,-0.2832861189801755,Down,91.27133333333335,1.5700000000000074
2014-10-13,92.07,90.69,53583400,-0.9069055944055927,Down,91.19000000000003,1.7900000000000063
2014-10-14,91.21,89.72,63688600,-1.069577682214135,Down,91.05199999999999,1.769999999999996
2014-10-15,89.01,88.62,100933600,-1.226036558181001,Down,91.00933333333333,3.6099999999999994
2014-10-16,86.82,87.46,72154500,-1.3089596027984773,Down,90.953,2.1000000000000085
2014-10-17,88.59,88.74,68179700,1.4635261833981263,Up,90.91366666666666,1.990000000000009
2014-10-20,89.33,90.64,77517300,2.141086319585312,Up,90.95599999999997,1.5799999999999983
2014-10-21,93.6,93.1,94623900,2.714033539276251,Up,91.09166666666664,1.5899999999999892
2014-10-22,93.44,93.57,68263100,0.5048335123523082,Up,91.15166666666664,1.3700000000000045
2014-10-23,94.57,95.25,71074700,1.795447258736782,Up,91.25466666666665,1.2900000000000063
2014-10-24,95.56,95.6,47053900,0.36745406824146387,Up,91.36233333333331,0.8799999999999955
2014-10-27,95.26,95.5,34187700,-0.1046025104602451,Down,91.46766666666666,0.710000000000008
2014-10-28,95.76,96.98,48060900,1.549738219895292,Up,91.64566666666664,1.2600000000000051
2014-10-29,96.9,97.53,52687900,0.5671272427304569,Up,91.82033333333334,0.9099999999999966
2014-10-30,97.18,97.2,40654800,-0.3383574284835418,Down,91.97766666666668,1.3200000000000074
2014-10-31,98.14,98.13,44639300,0.9567901234567825,Up,92.191,0.75
2014-11-03,98.33,99.4,52282600,1.2942015693467954,Up,92.44366666666669,2.0799999999999983
2014-11-04,99.36,98.67,41574400,-0.7344064386317948,Down,92.62400000000002,1.6099999999999994
2014-11-05,99.13,98.91,37435900,0.24323502584371628,Up,92.83933333333333,1.0700000000000074
2014-11-06,99.1,99.19,34968500,0.2830856334041059,Up,93.18166666666666,0.8999999999999915
2014-11-07,99.24,99.47,33691500,0.28228652081863204,Up,93.44599999999998,0.710000000000008
2014-11-10,99.48,99.31,27195500,-0.16085251834723693,Down,93.72433333333332,0.6099999999999994
2014-11-11,99.19,100.1,27442300,0.7954888732252462,Up,94.00966666666665,1.230000000000004
2014-11-12,99.81,101.52,46942400,1.4185814185814205,Up,94.38999999999997,1.8800000000000097
2014-11-13,102.02,102.95,59522900,1.4085894405043409,Up,94.79599999999998,1.6899999999999977
2014-11-14,103.25,104.19,44063600,1.2044681884409858,Up,95.25199999999998,2.719999999999999
2014-11-17,104.27,104.02,46746700,-0.16316345138689098,Down,95.70233333333333,3.6299999999999955
2014-11-18,103.97,105.37,44224000,1.2978273408959897,Up,96.22399999999998,1.6399999999999864
2014-11-19,105.34,104.64,41869200,-0.6927968112365986,Down,96.659,1.7700000000000102
2014-11-20,104.86,106.14,43395500,1.43348623853211,Up,97.13766666666666,1.8400000000000034
2014-11-21,107.23,106.28,57179300,0.1319012624835129,Up,97.62966666666667,1.4100000000000108
2014-11-24,106.63,108.25,47450800,1.8535942792623248,Up,98.21499999999999,1.9599999999999937
2014-11-25,108.65,107.31,68840400,-0.8683602771362566,Down,98.80133333333332,2.089999999999989
2014-11-26,107.62,108.59,40768300,1.1928058894790805,Up,99.467,1.1600000000000108
2014-11-28,108.84,108.53,24814400,-0.05525370660282004,Down,100.16933333333334,1.2399999999999949
2014-12-01,108.42,105.0,83814000,-3.252556896710588,Down,100.71133333333336,7.279999999999987
2014-12-02,103.57,104.6,59348900,-0.38095238095238637,Down,101.17666666666668,2.730000000000004
2014-12-03,105.62,105.79,43063400,1.137667304015308,Up,101.59966666666668,1.1299999999999955
2014-12-04,105.64,105.39,42044500,-0.3781075716041267,Down,101.99366666666668,1.75
2014-12-05,105.84,104.94,38318900,-0.4269854824935979,Down,102.31666666666668,1.3200000000000074
2014-12-08,104.12,102.57,57664900,-2.2584333905088667,Down,102.549,2.760000000000005
2014-12-09,100.55,104.14,60208000,1.5306619869357585,Up,102.83700000000002,4.519999999999996
2014-12-10,104.4,102.16,44565300,-1.901286729402731,Down,103.00966666666666,3.019999999999996
2014-12-11,102.44,101.86,41401700,-0.2936570086139362,Down,103.154,2.25
2014-12-12,100.8,100.13,56028100,-1.698409581778916,Down,103.25166666666668,2.0900000000000034
2014-12-15,101.02,98.76,67218100,-1.3682213122940081,Down,103.27266666666668,4.790000000000006
2014-12-16,97.06,97.41,60790700,-1.366950182260033,Down,103.20633333333333,3.5600000000000023
2014-12-17,97.75,99.84,53411800,2.494610409608877,Up,103.24533333333333,2.75
2014-12-18,102.08,102.8,59006200,2.964743589743583,Up,103.37500000000001,1.8199999999999932
2014-12-19,102.44,102.0,88429800,-0.7782101167315147,Down,103.46866666666668,1.4399999999999977
2014-12-22,102.35,103.06,45167500,1.0392156862745119,Up,103.58833333333334,1.3799999999999955
2014-12-23,103.32,102.7,26028400,-0.3493110809237332,Down,103.70133333333334,0.7999999999999972
2014-12-24,102.73,102.21,14479600,-0.4771178188899796,Down,103.77166666666668,0.6400000000000006
2014-12-26,102.29,104.02,33721000,1.7708639076411334,Up,103.855,2.2900000000000063
2014-12-29,103.84,103.95,27598900,-0.0672947510094147,Down,103.88833333333334,0.980000000000004
2014-12-30,103.7,102.68,29881500,-1.2217412217412178,Down,103.838,1.6500000000000057
2014-12-31,102.95,100.72,41403400,-1.9088430074016438,Down,103.728,2.660000000000011
2015-01-02,101.65,99.77,53204600,-0.9432088959491689,Down,103.54133333333333,3.730000000000004
2015-01-05,98.82,96.96,64285500,-2.816477899168089,Down,103.28533333333331,2.960000000000008
2015-01-06,97.22,96.96,65797100,0.0,No Change,102.9793333333333,2.549999999999997
2015-01-07,97.82,98.32,40105900,1.4026402640264022,Up,102.71399999999997,1.3599999999999994
2015-01-08,99.67,102.1,59364500,3.8445890968266903,Up,102.50899999999997,3.1500000000000057
2015-01-09,102.81,102.21,53699500,0.10773751224289858,Up,102.33899999999997,2.7700000000000102
2015-01-12,102.75,99.69,49650800,-2.465512180804223,Down,102.04233333333332,3.5
2015-01-13,101.68,100.58,67091900,0.8927675794964396,Up,101.77733333333332,3.5500000000000114
2015-01-14,99.5,100.19,48956600,-0.3877510439451189,Down,101.61699999999999,1.809999999999988
2015-01-15,100.38,97.48,60014000,-2.704860764547354,Down,101.37966666666668,3.1000000000000085
2015-01-16,97.67,96.72,78513300,-0.7796471070988973,Down,101.07733333333334,2.1700000000000017
2015-01-20,98.41,99.21,49899900,2.574441687344908,Up,100.87133333333333,2.259999999999991
2015-01-21,99.42,99.97,48575900,0.7660518092934232,Up,100.70566666666667,2.5400000000000063
2015-01-22,100.61,102.57,53796400,2.6007802340702155,Up,100.70566666666667,2.509999999999991
2015-01-23,102.48,103.1,46464800,0.5167202885834077,Up,100.67099999999999,2.030000000000001
2015-01-26,103.79,103.21,55615000,0.10669253152279287,Up,100.70599999999999,1.4299999999999926
2015-01-27,102.59,99.59,95568700,-3.5074120724735884,Down,100.63033333333334,3.1500000000000057
2015-01-28,107.34,105.22,146477100,5.653178029922678,Up,100.79999999999998,2.5700000000000074
2015-01-29,106.14,108.5,84436400,3.117278084014447,Up,101.12466666666666,3.3100000000000023
2015-01-30,108.04,106.91,83745500,-1.4654377880184362,Down,101.44133333333333,2.8700000000000045
2015-02-02,107.72,108.25,62739100,1.2533907024600162,Up,101.72166666666665,2.819999999999993
2015-02-03,108.13,108.27,51915700,0.018475750577363528,Up,101.904,1.3500000000000085
2015-02-04,108.13,109.1,70149700,0.766602013484805,Up,102.14066666666666,2.010000000000005
2015-02-05,109.95,109.88,42246200,0.7149404216315318,Up,102.368,0.9000000000000057
2015-02-06,109.95,108.95,43706600,-0.8463778667637355,Down,102.57633333333332,1.6499999999999915
2015-02-09,108.61,109.68,38889800,0.6700321248279063,Up,102.8253333333333,1.2900000000000063
2015-02-10,110.09,111.79,62008500,1.9237782640408454,Up,103.0843333333333,1.8200000000000074
2015-02-11,112.47,114.41,73561800,2.3436801145003936,Up,103.43299999999998,2.2099999999999937
2015-02-12,115.49,115.85,74474500,1.2586312385280989,Up,103.87199999999999,1.75
2015-02-13,116.6,116.42,54272200,0.4920155373327643,Up,104.39533333333333,1.4899999999999949
2015-02-17,116.8,117.11,63152400,0.5926816698161809,Up,104.97333333333333,1.7999999999999972
2015-02-18,116.92,117.92,44891700,0.6916574161045191,Up,105.672,1.2199999999999989
2015-02-19,117.7,117.68,37362400,-0.20352781546810964,Down,106.36266666666666,0.6400000000000006
2015-02-20,117.83,118.64,48948400,0.8157715839564869,Up,107.03999999999998,1.3299999999999983
2015-02-23,119.11,121.84,70974100,2.6972353337828747,Up,107.698,3.0600000000000023
2015-02-24,121.79,121.08,69228100,-0.6237688772160253,Down,108.327,2.219999999999999
2015-02-25,120.53,117.99,74711700,-2.552031714568883,Down,108.93699999999998,3.1599999999999966
2015-02-26,117.99,119.48,91287500,1.2628188829561906,Up,109.567,3.9000000000000057
2015-02-27,119.1,117.69,62014800,-1.4981586876464732,Down,110.15033333333334,2.1400000000000006
2015-03-02,118.41,118.26,48096700,0.48432322202396755,Up,110.843,1.809999999999988
2015-03-03,118.14,118.51,37816300,0.21139861322509723,Up,111.56933333333333,1.3100000000000023
2015-03-04,118.27,117.76,31666300,-0.6328579866677917,Down,112.18766666666667,1.1299999999999955
